psLayout version 3

match	mis- 	rep. 	N's	Q gap	Q gap	T gap	T gap	strand	Q        	Q   	Q    	Q  	T        	T   	T    	T  	block	blockSizes 	qStarts	 tStarts
54	6	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	514	574	LOC_Os05g17730.1	507	447	507	1	60,	191,	447,
54	6	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	514	574	LOC_Os05g17730	507	447	507	1	60,	191,	447,
47	5	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	521	573	LOC_Os05g17690.1	360	263	315	1	52,	192,	263,
47	5	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	521	573	LOC_Os05g17690	360	263	315	1	52,	192,	263,
63	7	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	504	574	LOC_Os05g17680.1	558	460	530	1	70,	191,	460,
63	7	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	504	574	LOC_Os05g17680	558	460	530	1	70,	191,	460,
63	7	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	504	574	LOC_Os05g17390.1	558	460	530	1	70,	191,	460,
63	7	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	504	574	LOC_Os05g17390	558	460	530	1	70,	191,	460,
37	1	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	536	574	LOC_Os05g17210.1	558	471	509	1	38,	191,	471,
37	1	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	536	574	LOC_Os05g17210	558	471	509	1	38,	191,	471,
57	5	0	0	0	0	1	1	-	OsN22RS2_02T0365600.1	765	381	443	LOC_Os04g13770.1	405	263	326	2	27,35,	322,349,	263,291,
57	5	0	0	0	0	1	1	-	OsN22RS2_02T0365600.1	765	381	443	LOC_Os04g13770	405	263	326	2	27,35,	322,349,	263,291,
63	7	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	504	574	LOC_Os04g05250.1	645	547	617	1	70,	191,	547,
63	7	0	0	0	0	0	0	-	OsN22RS2_02T0365600.1	765	504	574	LOC_Os04g05250	645	547	617	1	70,	191,	547,
45	0	0	0	1	194	1	2	-	OsN22RS2_02T0365600.1	765	336	575	LOC_Os03g33920.1	693	632	679	3	24,5,16,	190,408,413,	632,656,663,
45	0	0	0	1	194	1	2	-	OsN22RS2_02T0365600.1	765	336	575	LOC_Os03g33920	693	632	679	3	24,5,16,	190,408,413,	632,656,663,
45	0	0	0	1	194	1	2	-	OsN22RS2_02T0365600.1	765	336	575	LOC_Os03g32990.1	591	492	539	3	24,5,16,	190,408,413,	492,516,523,
45	0	0	0	1	194	1	2	-	OsN22RS2_02T0365600.1	765	336	575	LOC_Os03g32990	591	492	539	3	24,5,16,	190,408,413,	492,516,523,
163	13	0	0	1	1	1	2	+	OsN22RS2_02T0365200.1	246	69	246	LOC_Os12g42710.1	423	245	423	3	17,18,141,	69,86,105,	245,264,282,
163	13	0	0	1	1	1	2	+	OsN22RS2_02T0365200.1	246	69	246	LOC_Os12g42710	423	245	423	3	17,18,141,	69,86,105,	245,264,282,
168	14	0	0	2	42	1	68	+	OsN22RS2_02T0365200.1	246	22	246	LOC_Os12g24890.1	405	99	349	3	28,98,56,	22,90,190,	99,195,293,
168	14	0	0	2	42	1	68	+	OsN22RS2_02T0365200.1	246	22	246	LOC_Os12g24890	405	99	349	3	28,98,56,	22,90,190,	99,195,293,
40	2	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	1	43	LOC_Os12g24290.1	1527	1474	1516	1	42,	1,	1474,
40	2	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	1	43	LOC_Os12g24290	1527	1474	1516	1	42,	1,	1474,
197	7	0	0	1	19	3	86	+	OsN22RS2_02T0365200.1	246	23	246	LOC_Os12g19160.1	591	275	565	4	27,15,97,65,	23,69,84,181,	275,386,402,500,
197	7	0	0	1	19	3	86	+	OsN22RS2_02T0365200.1	246	23	246	LOC_Os12g19160	591	275	565	4	27,15,97,65,	23,69,84,181,	275,386,402,500,
79	6	0	0	0	0	1	63	+	OsN22RS2_02T0365200.1	246	0	85	LOC_Os12g16900.1	3042	2888	3036	2	69,16,	0,69,	2888,3020,
79	6	0	0	0	0	1	63	+	OsN22RS2_02T0365200.1	246	0	85	LOC_Os12g16900	3042	2888	3036	2	69,16,	0,69,	2888,3020,
47	3	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	0	50	LOC_Os12g16440.1	1539	1483	1533	1	50,	0,	1483,
47	3	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	0	50	LOC_Os12g16440	1539	1483	1533	1	50,	0,	1483,
59	2	0	0	1	8	2	8	+	OsN22RS2_02T0365200.1	246	0	69	LOC_Os11g37460.1	1092	1005	1074	3	12,38,11,	0,12,58,	1005,1018,1063,
59	2	0	0	1	8	2	8	+	OsN22RS2_02T0365200.1	246	0	69	LOC_Os11g37460	1092	1005	1074	3	12,38,11,	0,12,58,	1005,1018,1063,
88	4	0	0	1	1	1	2	+	OsN22RS2_02T0365200.1	246	81	174	LOC_Os11g22850.1	2655	2002	2096	3	5,37,50,	81,86,124,	2002,2009,2046,
88	4	0	0	1	1	1	2	+	OsN22RS2_02T0365200.1	246	81	174	LOC_Os11g22850	2655	2002	2096	3	5,37,50,	81,86,124,	2002,2009,2046,
33	1	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	1	35	LOC_Os11g12850.1	2535	2217	2251	1	34,	1,	2217,
33	1	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	1	35	LOC_Os11g12850	2535	2217	2251	1	34,	1,	2217,
44	3	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	22	69	LOC_Os11g06280.1	4383	4266	4313	1	47,	22,	4266,
44	3	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	22	69	LOC_Os11g06280	4383	4266	4313	1	47,	22,	4266,
43	0	0	0	0	0	1	1	+	OsN22RS2_02T0365200.1	246	6	49	LOC_Os10g13770.1	2550	2502	2546	2	37,6,	6,43,	2502,2540,
43	0	0	0	0	0	1	1	+	OsN22RS2_02T0365200.1	246	6	49	LOC_Os10g13770	2550	2502	2546	2	37,6,	6,43,	2502,2540,
59	2	0	0	1	8	2	8	+	OsN22RS2_02T0365200.1	246	0	69	LOC_Os10g06280.1	747	660	729	3	9,41,11,	0,9,58,	660,670,718,
59	2	0	0	1	8	2	8	+	OsN22RS2_02T0365200.1	246	0	69	LOC_Os10g06280	747	660	729	3	9,41,11,	0,9,58,	660,670,718,
105	7	0	0	1	1	0	0	+	OsN22RS2_02T0365200.1	246	86	199	LOC_Os09g27470.1	573	461	573	2	98,14,	86,185,	461,559,
105	7	0	0	1	1	0	0	+	OsN22RS2_02T0365200.1	246	86	199	LOC_Os09g27470	573	461	573	2	98,14,	86,185,	461,559,
66	4	0	0	1	76	1	75	+	OsN22RS2_02T0365200.1	246	91	237	LOC_Os09g15880.1	612	467	612	2	14,56,	91,181,	467,556,
66	4	0	0	1	76	1	75	+	OsN22RS2_02T0365200.1	246	91	237	LOC_Os09g15880	612	467	612	2	14,56,	91,181,	467,556,
56	3	0	0	1	10	2	10	+	OsN22RS2_02T0365200.1	246	0	69	LOC_Os08g39910.1	2673	2573	2642	3	12,38,9,	0,12,60,	2573,2586,2633,
56	3	0	0	1	10	2	10	+	OsN22RS2_02T0365200.1	246	0	69	LOC_Os08g39910	2673	2573	2642	3	12,38,9,	0,12,60,	2573,2586,2633,
139	15	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	86	240	LOC_Os08g27120.1	1023	59	213	1	154,	86,	59,
139	15	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	86	240	LOC_Os08g27120	1023	59	213	1	154,	86,	59,
94	5	0	0	1	2	0	0	+	OsN22RS2_02T0365200.1	246	145	246	LOC_Os08g26480.1	549	394	493	2	43,56,	145,190,	394,437,
94	5	0	0	1	2	0	0	+	OsN22RS2_02T0365200.1	246	145	246	LOC_Os08g26480	549	394	493	2	43,56,	145,190,	394,437,
130	11	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	100	241	LOC_Os08g23770.1	6270	166	307	1	141,	100,	166,
130	11	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	100	241	LOC_Os08g23770	6270	166	307	1	141,	100,	166,
130	9	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	107	246	LOC_Os08g21780.1	632	491	630	1	139,	107,	491,
130	9	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	107	246	LOC_Os08g21780	632	491	630	1	139,	107,	491,
104	6	0	0	1	1	0	0	+	OsN22RS2_02T0365200.1	246	88	199	LOC_Os08g17930.1	918	808	918	2	96,14,	88,185,	808,904,
104	6	0	0	1	1	0	0	+	OsN22RS2_02T0365200.1	246	88	199	LOC_Os08g17930	918	808	918	2	96,14,	88,185,	808,904,
57	2	0	0	1	10	2	10	+	OsN22RS2_02T0365200.1	246	0	69	LOC_Os07g40590.1	3342	3255	3324	3	12,38,9,	0,12,60,	3255,3268,3315,
57	2	0	0	1	10	2	10	+	OsN22RS2_02T0365200.1	246	0	69	LOC_Os07g40590	3342	3255	3324	3	12,38,9,	0,12,60,	3255,3268,3315,
43	0	0	0	0	0	1	1	+	OsN22RS2_02T0365200.1	246	6	49	LOC_Os06g41610.1	1425	1377	1421	2	37,6,	6,43,	1377,1415,
43	0	0	0	0	0	1	1	+	OsN22RS2_02T0365200.1	246	6	49	LOC_Os06g41610	1425	1377	1421	2	37,6,	6,43,	1377,1415,
47	1	0	0	0	0	1	1	+	OsN22RS2_02T0365200.1	246	1	49	LOC_Os06g14570.1	3456	3403	3452	2	42,6,	1,43,	3403,3446,
47	1	0	0	0	0	1	1	+	OsN22RS2_02T0365200.1	246	1	49	LOC_Os06g14570	3456	3403	3452	2	42,6,	1,43,	3403,3446,
32	1	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	1	34	LOC_Os05g43630.1	1449	1260	1293	1	33,	1,	1260,
32	1	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	1	34	LOC_Os05g43630	1449	1260	1293	1	33,	1,	1260,
60	2	0	0	2	77	1	75	+	OsN22RS2_02T0365200.1	246	91	230	LOC_Os05g24820.1	555	335	472	3	14,4,44,	91,106,186,	335,349,428,
60	2	0	0	2	77	1	75	+	OsN22RS2_02T0365200.1	246	91	230	LOC_Os05g24820	555	335	472	3	14,4,44,	91,106,186,	335,349,428,
47	1	0	0	0	0	1	1	+	OsN22RS2_02T0365200.1	246	1	49	LOC_Os05g20110.1	753	700	749	2	42,6,	1,43,	700,743,
47	1	0	0	0	0	1	1	+	OsN22RS2_02T0365200.1	246	1	49	LOC_Os05g20110	753	700	749	2	42,6,	1,43,	700,743,
170	13	0	0	2	34	3	101	+	OsN22RS2_02T0365200.1	246	29	246	LOC_Os05g19510.1	426	142	426	4	40,36,6,101,	29,95,131,145,	142,275,314,325,
170	13	0	0	2	34	3	101	+	OsN22RS2_02T0365200.1	246	29	246	LOC_Os05g19510	426	142	426	4	40,36,6,101,	29,95,131,145,	142,275,314,325,
122	6	0	0	3	118	3	187	+	OsN22RS2_02T0365200.1	246	0	246	LOC_Os05g05880.1	3431	2961	3276	5	12,38,14,57,7,	0,12,91,181,239,	2961,2974,3121,3212,3269,
122	6	0	0	3	118	3	187	+	OsN22RS2_02T0365200.1	246	0	246	LOC_Os05g05880	3431	2961	3276	5	12,38,14,57,7,	0,12,91,181,239,	2961,2974,3121,3212,3269,
86	5	0	0	1	21	1	226	+	OsN22RS2_02T0365200.1	246	20	132	LOC_Os05g03230.1	675	286	603	2	49,42,	20,90,	286,561,
43	4	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	22	69	LOC_Os05g03230.1	675	465	512	1	47,	22,	465,
39	3	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	90	132	LOC_Os05g03230.1	675	384	426	1	42,	90,	384,
86	5	0	0	1	21	1	226	+	OsN22RS2_02T0365200.1	246	20	132	LOC_Os05g03230	675	286	603	2	49,42,	20,90,	286,561,
43	4	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	22	69	LOC_Os05g03230	675	465	512	1	47,	22,	465,
39	3	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	90	132	LOC_Os05g03230	675	384	426	1	42,	90,	384,
49	0	0	0	0	0	2	111	+	OsN22RS2_02T0365200.1	246	0	49	LOC_Os04g14860.1	3213	3049	3209	3	7,36,6,	0,7,43,	3049,3166,3203,
49	0	0	0	0	0	2	111	+	OsN22RS2_02T0365200.1	246	0	49	LOC_Os04g14860	3213	3049	3209	3	7,36,6,	0,7,43,	3049,3166,3203,
182	14	0	0	2	22	2	89	+	OsN22RS2_02T0365200.1	246	22	240	LOC_Os03g33420.1	981	84	369	3	28,16,152,	22,69,88,	84,197,217,
182	14	0	0	2	22	2	89	+	OsN22RS2_02T0365200.1	246	22	240	LOC_Os03g33420	981	84	369	3	28,16,152,	22,69,88,	84,197,217,
152	7	0	0	0	0	1	1	+	OsN22RS2_02T0365200.1	246	87	246	LOC_Os03g30880.1	585	399	559	2	94,65,	87,181,	399,494,
152	7	0	0	0	0	1	1	+	OsN22RS2_02T0365200.1	246	87	246	LOC_Os03g30880	585	399	559	2	94,65,	87,181,	399,494,
56	3	0	0	1	10	2	10	+	OsN22RS2_02T0365200.1	246	0	69	LOC_Os03g01400.1	1167	1067	1136	3	12,38,9,	0,12,60,	1067,1080,1127,
56	3	0	0	1	10	2	10	+	OsN22RS2_02T0365200.1	246	0	69	LOC_Os03g01400	1167	1067	1136	3	12,38,9,	0,12,60,	1067,1080,1127,
188	16	0	0	2	20	2	86	+	OsN22RS2_02T0365200.1	246	22	246	LOC_Os02g53920.1	489	199	489	3	28,16,160,	22,69,86,	199,311,329,
188	16	0	0	2	20	2	86	+	OsN22RS2_02T0365200.1	246	22	246	LOC_Os02g53920	489	199	489	3	28,16,160,	22,69,86,	199,311,329,
179	15	0	0	2	20	2	86	+	OsN22RS2_02T0365200.1	246	22	236	LOC_Os01g54300.1	2178	1480	1760	3	28,16,150,	22,69,86,	1480,1592,1610,
179	15	0	0	2	20	2	86	+	OsN22RS2_02T0365200.1	246	22	236	LOC_Os01g54300	2178	1480	1760	3	28,16,150,	22,69,86,	1480,1592,1610,
44	3	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	22	69	LOC_Os01g53950.1	183	66	113	1	47,	22,	66,
44	3	0	0	0	0	0	0	+	OsN22RS2_02T0365200.1	246	22	69	LOC_Os01g53950	183	66	113	1	47,	22,	66,
205	20	0	0	1	1	2	65	+	OsN22RS2_02T0365200.1	246	20	246	LOC_Os01g17110.1	357	67	357	3	49,16,160,	20,69,86,	67,179,197,
205	20	0	0	1	1	2	65	+	OsN22RS2_02T0365200.1	246	20	246	LOC_Os01g17110	357	67	357	3	49,16,160,	20,69,86,	67,179,197,
104	7	0	0	1	21	1	87	-	OsN22RS2_02T0365200.1	246	0	132	LOC_Os12g32210.1	1379	1171	1369	2	42,69,	114,177,	1171,1300,
104	7	0	0	1	21	1	87	-	OsN22RS2_02T0365200.1	246	0	132	LOC_Os12g32210	1379	1171	1369	2	42,69,	114,177,	1171,1300,
42	2	0	0	0	0	0	0	-	OsN22RS2_02T0365200.1	246	165	209	LOC_Os12g04830.1	4620	123	167	1	44,	37,	123,
42	2	0	0	0	0	0	0	-	OsN22RS2_02T0365200.1	246	165	209	LOC_Os12g04830	4620	123	167	1	44,	37,	123,
87	4	0	0	0	0	0	0	-	OsN22RS2_02T0365200.1	246	155	246	LOC_Os11g26460.1	3510	150	241	1	91,	0,	150,
87	4	0	0	0	0	0	0	-	OsN22RS2_02T0365200.1	246	155	246	LOC_Os11g26460	3510	150	241	1	91,	0,	150,
95	6	0	0	1	1	0	0	-	OsN22RS2_02T0365200.1	246	144	246	LOC_Os11g20150.1	4521	189	290	2	64,37,	0,65,	189,253,
95	6	0	0	1	1	0	0	-	OsN22RS2_02T0365200.1	246	144	246	LOC_Os11g20150	4521	189	290	2	64,37,	0,65,	189,253,
43	0	0	0	0	0	1	1	-	OsN22RS2_02T0365200.1	246	6	49	LOC_Os11g11694.1	3193	1805	1849	2	6,37,	197,203,	1805,1812,
43	0	0	0	0	0	1	1	-	OsN22RS2_02T0365200.1	246	6	49	LOC_Os11g11694	3193	1805	1849	2	6,37,	197,203,	1805,1812,
46	1	0	0	1	7	1	4	-	OsN22RS2_02T0365200.1	246	192	246	LOC_Os10g18210.1	2355	150	201	2	40,7,	0,47,	150,194,
46	1	0	0	1	7	1	4	-	OsN22RS2_02T0365200.1	246	192	246	LOC_Os10g18210	2355	150	201	2	40,7,	0,47,	150,194,
101	4	0	0	0	0	0	0	-	OsN22RS2_02T0365200.1	246	141	246	LOC_Os10g11506.1	651	90	195	1	105,	0,	90,
101	4	0	0	0	0	0	0	-	OsN22RS2_02T0365200.1	246	141	246	LOC_Os10g11506	651	90	195	1	105,	0,	90,
76	2	0	0	1	60	0	0	-	OsN22RS2_02T0365200.1	246	108	246	LOC_Os09g21650.1	429	150	228	2	17,61,	0,77,	150,167,
76	2	0	0	1	60	0	0	-	OsN22RS2_02T0365200.1	246	108	246	LOC_Os09g21650	429	150	228	2	17,61,	0,77,	150,167,
76	2	0	0	1	60	0	0	-	OsN22RS2_02T0365200.1	246	108	246	LOC_Os09g21640.1	4803	150	228	2	17,61,	0,77,	150,167,
76	2	0	0	1	60	0	0	-	OsN22RS2_02T0365200.1	246	108	246	LOC_Os09g21640	4803	150	228	2	17,61,	0,77,	150,167,
49	1	0	0	1	60	0	0	-	OsN22RS2_02T0365200.1	246	136	246	LOC_Os09g16430.1	3786	146	196	2	17,33,	0,77,	146,163,
49	1	0	0	1	60	0	0	-	OsN22RS2_02T0365200.1	246	136	246	LOC_Os09g16430	3786	146	196	2	17,33,	0,77,	146,163,
49	1	0	0	0	0	0	0	-	OsN22RS2_02T0365200.1	246	161	211	LOC_Os09g14340.1	3534	103	153	1	50,	35,	103,
49	1	0	0	0	0	0	0	-	OsN22RS2_02T0365200.1	246	161	211	LOC_Os09g14340	3534	103	153	1	50,	35,	103,
49	1	0	0	0	0	0	0	-	OsN22RS2_02T0365200.1	246	0	50	LOC_Os09g12740.1	402	89	139	1	50,	196,	89,
49	1	0	0	0	0	0	0	-	OsN22RS2_02T0365200.1	246	0	50	LOC_Os09g12740	402	89	139	1	50,	196,	89,
43	0	0	0	0	0	1	1	-	OsN22RS2_02T0365200.1	246	6	49	LOC_Os05g35650.2	2150	2076	2120	2	6,37,	197,203,	2076,2083,
59	2	0	0	1	8	2	8	-	OsN22RS2_02T0365200.1	246	0	69	LOC_Os05g16620.1	2949	48	117	3	11,38,12,	177,196,234,	48,66,105,
59	2	0	0	1	8	2	8	-	OsN22RS2_02T0365200.1	246	0	69	LOC_Os05g16620	2949	48	117	3	11,38,12,	177,196,234,	48,66,105,
85	4	0	0	1	157	0	0	-	OsN22RS2_02T0365200.1	246	0	246	LOC_Os05g05420.1	4935	150	239	2	18,71,	0,175,	150,168,
85	4	0	0	1	157	0	0	-	OsN22RS2_02T0365200.1	246	0	246	LOC_Os05g05420	4935	150	239	2	18,71,	0,175,	150,168,
85	4	0	0	1	157	0	0	-	OsN22RS2_02T0365200.1	246	0	246	LOC_Os05g05410.1	1083	150	239	2	18,71,	0,175,	150,168,
85	4	0	0	1	157	0	0	-	OsN22RS2_02T0365200.1	246	0	246	LOC_Os05g05410	1083	150	239	2	18,71,	0,175,	150,168,
59	2	0	0	1	8	2	8	-	OsN22RS2_02T0365200.1	246	0	69	LOC_Os04g51730.1	1173	48	117	3	11,41,9,	177,196,237,	48,66,108,
59	2	0	0	1	8	2	8	-	OsN22RS2_02T0365200.1	246	0	69	LOC_Os04g51730	1173	48	117	3	11,41,9,	177,196,237,	48,66,108,
32	0	0	0	0	0	1	1	-	OsN22RS2_02T0365200.1	246	178	210	LOC_Os04g48094.1	9963	4904	4937	2	24,8,	36,60,	4904,4929,
32	0	0	0	0	0	1	1	-	OsN22RS2_02T0365200.1	246	178	210	LOC_Os04g48094	9963	4904	4937	2	24,8,	36,60,	4904,4929,
60	5	0	0	0	0	0	0	-	OsN22RS2_02T0365200.1	246	145	210	LOC_Os04g23500.1	703	266	331	1	65,	36,	266,
60	5	0	0	0	0	0	0	-	OsN22RS2_02T0365200.1	246	145	210	LOC_Os04g23500	703	266	331	1	65,	36,	266,
57	2	0	0	1	10	2	10	-	OsN22RS2_02T0365200.1	246	0	69	LOC_Os03g22850.1	2382	1548	1617	3	9,38,12,	177,196,234,	1548,1566,1605,
57	2	0	0	1	10	2	10	-	OsN22RS2_02T0365200.1	246	0	69	LOC_Os03g22850	2382	1548	1617	3	9,38,12,	177,196,234,	1548,1566,1605,
38	2	0	0	0	0	0	0	-	OsN22RS2_02T0365200.1	246	161	201	LOC_Os02g18520.1	2304	2250	2290	1	40,	45,	2250,
38	2	0	0	0	0	0	0	-	OsN22RS2_02T0365200.1	246	161	201	LOC_Os02g18520	2304	2250	2290	1	40,	45,	2250,
148	4	0	0	3	21	3	17	+	OsN22RS2_02T0365300.1	291	114	287	LOC_Os12g30380.1	303	0	169	5	111,10,15,8,8,	114,228,238,260,279,	0,111,124,151,161,
148	4	0	0	3	21	3	17	+	OsN22RS2_02T0365300.1	291	114	287	LOC_Os12g30380	303	0	169	5	111,10,15,8,8,	114,228,238,260,279,	0,111,124,151,161,
37	1	0	0	0	0	0	0	+	OsN22RS2_02T0365300.1	291	219	257	LOC_Os12g29140.1	276	105	143	1	38,	219,	105,
37	1	0	0	0	0	0	0	+	OsN22RS2_02T0365300.1	291	219	257	LOC_Os12g29140	276	105	143	1	38,	219,	105,
65	2	0	0	1	1	0	0	+	OsN22RS2_02T0365300.1	291	0	68	LOC_Os10g39480.1	630	0	67	2	62,5,	0,63,	0,62,
65	2	0	0	1	1	0	0	+	OsN22RS2_02T0365300.1	291	0	68	LOC_Os10g39480	630	0	67	2	62,5,	0,63,	0,62,
149	3	0	0	3	21	3	17	+	OsN22RS2_02T0365300.1	291	114	287	LOC_Os10g10904.1	303	0	169	5	111,10,15,8,8,	114,228,238,260,279,	0,111,124,151,161,
149	3	0	0	3	21	3	17	+	OsN22RS2_02T0365300.1	291	114	287	LOC_Os10g10904	303	0	169	5	111,10,15,8,8,	114,228,238,260,279,	0,111,124,151,161,
103	2	0	0	3	9	1	8	+	OsN22RS2_02T0365300.1	291	142	256	LOC_Os09g07240.1	711	226	339	4	20,62,10,13,	142,163,228,243,	226,246,308,326,
103	2	0	0	3	9	1	8	+	OsN22RS2_02T0365300.1	291	142	256	LOC_Os09g07240	711	226	339	4	20,62,10,13,	142,163,228,243,	226,246,308,326,
132	4	0	0	1	3	1	3	+	OsN22RS2_02T0365300.1	291	114	253	LOC_Os08g25340.1	573	0	139	3	111,10,15,	114,228,238,	0,111,124,
132	4	0	0	1	3	1	3	+	OsN22RS2_02T0365300.1	291	114	253	LOC_Os08g25340	573	0	139	3	111,10,15,	114,228,238,	0,111,124,
70	2	0	0	1	1	1	1	+	OsN22RS2_02T0365300.1	291	0	73	LOC_Os08g23230.1	594	0	73	3	62,5,5,	0,63,68,	0,62,68,
70	2	0	0	1	1	1	1	+	OsN22RS2_02T0365300.1	291	0	73	LOC_Os08g23230	594	0	73	3	62,5,5,	0,63,68,	0,62,68,
90	1	0	0	2	5	1	4	+	OsN22RS2_02T0365300.1	291	192	288	LOC_Os05g45640.1	1524	78	173	3	11,55,25,	192,204,263,	78,93,148,
90	1	0	0	2	5	1	4	+	OsN22RS2_02T0365300.1	291	192	288	LOC_Os05g45640	1524	78	173	3	11,55,25,	192,204,263,	78,93,148,
132	4	0	0	1	3	1	3	+	OsN22RS2_02T0365300.1	291	114	253	LOC_Os04g55899.1	213	0	139	3	111,10,15,	114,228,238,	0,111,124,
132	4	0	0	1	3	1	3	+	OsN22RS2_02T0365300.1	291	114	253	LOC_Os04g55899	213	0	139	3	111,10,15,	114,228,238,	0,111,124,
216	14	0	0	1	1	1	1	+	OsN22RS2_02T0365400.1	831	8	239	LOC_Os10g15079.1	4815	284	515	3	36,8,186,	8,44,53,	284,321,329,
216	14	0	0	1	1	1	1	+	OsN22RS2_02T0365400.1	831	8	239	LOC_Os10g15079	4815	284	515	3	36,8,186,	8,44,53,	284,321,329,
77	1	0	0	2	140	1	148	+	OsN22RS2_02T0365400.1	831	95	313	LOC_Os09g07240.1	711	485	711	4	22,13,5,38,	95,117,269,275,	485,655,668,673,
77	1	0	0	2	140	1	148	+	OsN22RS2_02T0365400.1	831	95	313	LOC_Os09g07240	711	485	711	4	22,13,5,38,	95,117,269,275,	485,655,668,673,
158	6	0	0	5	51	9	53	+	OsN22RS2_02T0365400.1	831	616	831	LOC_Os09g07040.1	309	72	289	11	5,7,5,27,4,33,12,7,3,16,45,	616,624,631,636,663,673,713,744,751,754,786,	72,77,87,94,122,131,172,196,204,210,244,
158	6	0	0	5	51	9	53	+	OsN22RS2_02T0365400.1	831	616	831	LOC_Os09g07040	309	72	289	11	5,7,5,27,4,33,12,7,3,16,45,	616,624,631,636,663,673,713,744,751,754,786,	72,77,87,94,122,131,172,196,204,210,244,
204	7	0	0	4	47	6	26	+	OsN22RS2_02T0365400.1	831	570	828	LOC_Os07g22210.1	492	254	491	8	9,27,9,89,9,26,9,33,	570,579,606,616,713,744,786,795,	254,264,292,301,394,404,448,458,
204	7	0	0	4	47	6	26	+	OsN22RS2_02T0365400.1	831	570	828	LOC_Os07g22210	492	254	491	8	9,27,9,89,9,26,9,33,	570,579,606,616,713,744,786,795,	254,264,292,301,394,404,448,458,
58	1	0	0	2	81	3	82	+	OsN22RS2_02T0365400.1	831	518	658	LOC_Os06g24830.1	399	211	352	4	15,8,12,24,	518,593,622,634,	211,303,314,328,
58	1	0	0	2	81	3	82	+	OsN22RS2_02T0365400.1	831	518	658	LOC_Os06g24830	399	211	352	4	15,8,12,24,	518,593,622,634,	211,303,314,328,
160	5	0	0	1	1	1	1	+	OsN22RS2_02T0365400.1	831	10	176	LOC_Os04g55879.1	5730	109	275	3	34,8,123,	10,44,53,	109,144,152,
160	5	0	0	1	1	1	1	+	OsN22RS2_02T0365400.1	831	10	176	LOC_Os04g55879	5730	109	275	3	34,8,123,	10,44,53,	109,144,152,
153	8	0	0	2	2	2	4	+	OsN22RS2_02T0365400.1	831	70	233	LOC_Os02g20030.1	474	309	474	3	7,63,91,	70,78,142,	309,318,383,
153	8	0	0	2	2	2	4	+	OsN22RS2_02T0365400.1	831	70	233	LOC_Os02g20030	474	309	474	3	7,63,91,	70,78,142,	309,318,383,
204	15	0	0	3	150	5	481	+	OsN22RS2_02T0365400.1	831	8	377	LOC_Os02g16320.1	804	104	804	7	20,14,10,53,74,13,35,	8,28,42,53,167,241,342,	104,433,448,458,571,653,769,
204	15	0	0	3	150	5	481	+	OsN22RS2_02T0365400.1	831	8	377	LOC_Os02g16320	804	104	804	7	20,14,10,53,74,13,35,	8,28,42,53,167,241,342,	104,433,448,458,571,653,769,
43	4	0	0	0	0	0	0	+	OsN22RS2_02T0038300.1	1293	913	960	LOC_Os08g38160.1	1392	1009	1056	1	47,	913,	1009,
43	4	0	0	0	0	0	0	+	OsN22RS2_02T0038300.1	1293	913	960	LOC_Os08g38160	1392	1009	1056	1	47,	913,	1009,
1283	7	0	0	1	3	1	6	+	OsN22RS2_02T0038300.1	1293	0	1293	LOC_Os02g37690.1	1999	111	1407	3	320,322,648,	0,323,645,	111,431,759,
1283	7	0	0	1	3	1	6	+	OsN22RS2_02T0038300.1	1293	0	1293	LOC_Os02g37690	1999	111	1407	3	320,322,648,	0,323,645,	111,431,759,
